"46942","MT130","ANALISIS NUMERICO I"
"42309","I6121","CALCULO DIFERENCIAL INTEGRAL"
"38422","I3281","CALCULO II"
"38422","I3281","CALCULO II"
"38423","I3281","CALCULO II"
"38423","I3281","CALCULO II"
"38419","I3279","FISICA I ( ESTATICA Y DINAMICA )"
"38418","I3279","FISICA I ( ESTATICA Y DINAMICA )"
"38437","I3290","INTRODUCCION A LA BIOQUIMICA"
"38436","I3290","INTRODUCCION A LA BIOQUIMICA"
"38459","PT129","MICROBIOLOGIA DE LOS ALIMENTOS"
"38459","PT129","MICROBIOLOGIA DE LOS ALIMENTOS"
"38460","PT129","MICROBIOLOGIA DE LOS ALIMENTOS"
"38460","PT129","MICROBIOLOGIA DE LOS ALIMENTOS"
"38425","I3282","QUIMICA ORGANICA"
"38425","I3282","QUIMICA ORGANICA"
"38424","I3282","QUIMICA ORGANICA"
"42629","I6129","QUIMICA ORGANICA II"
"38439","I3293","TOXICOLOGIA DE LOS ALIMENTOS"
"38439","I3293","TOXICOLOGIA DE LOS ALIMENTOS"
"38438","I3293","TOXICOLOGIA DE LOS ALIMENTOS"
"38438","I3293","TOXICOLOGIA DE LOS ALIMENTOS"
"131912","IC673","ALGEBRA"
"117636","I6153","ANALISIS DE FARMACOS Y MEDICAMENTOS"
"46942","MT130","ANALISIS NUMERICO I"
"124834","I6155","ASEGURAMIENTO DE LA CALIDAD ANALITICA"
"124834","I6155","ASEGURAMIENTO DE LA CALIDAD ANALITICA"
"58518","I6134","BASES DE BIOLOGIA CELULAR"
"42281","I6125","BIOESTADISTICA"
"42288","I6156","BIOETICA Y DEONTOLOGIA"
"127735","I7544","BIOQUIMICA ESTRUCTURAL II"
"58474","I6197","CITOLOGIA EXFOLIATIVA"
"42336","I5874","DISE~O DE EXPERIMENTOS"
"42337","I5874","DISE~O DE EXPERIMENTOS"
"94079","I6147","FARMACOGNOSIA"
"76918","I6142","FARMACOLOGIA II"
"87901","I6151","LABORATORIO DE MICROBIOLOGIA CLINICA"
"49951","FB308","MICROBIOLOGIA INDUSTRIAL"
"49944","FB306","MICROBIOLOGIA SANITARIA"
"49944","FB306","MICROBIOLOGIA SANITARIA"
"42521","I6135","MORFOLOGIA"
"125311","IF108","PROBABILIDAD Y ESTADISTICA"
"125311","IF108","PROBABILIDAD Y ESTADISTICA"
"42585","I6127","QUIMICA ANALITICA I"
"79446","I6132","QUIMICA ANALITICA III"
"79448","I6132","QUIMICA ANALITICA III"
"42637","I6136","SALUD Y SOCIEDAD"
"42637","I6136","SALUD Y SOCIEDAD"
"42635","I6136","SALUD Y SOCIEDAD"
"42635","I6136","SALUD Y SOCIEDAD"
"42636","I6136","SALUD Y SOCIEDAD"
"42636","I6136","SALUD Y SOCIEDAD"
"42798","I6160","SEMINARIO DE TUTORIA INICIAL II"
"42797","I6160","SEMINARIO DE TUTORIA INICIAL II"
"124997","I6160","SEMINARIO DE TUTORIA INICIAL II"
"124999","I6162","SEMINARIO DE TUTORIA INTERMEDIA I"
"103789","I6167","TECNOLOGIA FARMACEUTICA II"
"103790","I6167","TECNOLOGIA FARMACEUTICA II"
"124827","I6172","VALIDACION DE PROCESOS Y METODOS ANALITICOS"
"44788","IQ304","CIENCIA Y TECNOLOGIA DE POLIMEROS II"
"125946","I5829","CINETICA QUIMICA Y CATALISIS"
"44730","IQ210","CONTROL DE PROCESOS"
"125987","I5840","DISE?O DE EQUIPO DE PROCESOS QUIMICOS"
"125987","I5840","DISE?O DE EQUIPO DE PROCESOS QUIMICOS"
"42334","I5874","DISE~O DE EXPERIMENTOS"
"63960","I5822","LABORATORIO DE ANALISIS QUIMICO INSTRUMENTAL PARA INGENIEROS"
"79441","I5822","LABORATORIO DE ANALISIS QUIMICO INSTRUMENTAL PARA INGENIEROS"
"79441","I5822","LABORATORIO DE ANALISIS QUIMICO INSTRUMENTAL PARA INGENIEROS"
"92940","I5833","LABORATORIO DE TRANSFERENCIA DE CALOR"
"104044","I5831","LABORATORIO DE TRANSFERENCIA DE MASA"
"78706","I5826","MANEJO Y SEPARACION MECANICA DE MATERIALES"
"122715","I5824","MECANICA DE FLUIDOS"
"50316","QM410","METALES DE TRANSICION"
"46585","IQ212","PRACTICAS DE OPERACIONES UNITARIAS II"
"42628","I5806","QUIMICA ORGANICA II"
"104049","I5835","SEGURIDAD DE PROCESOS Y PREVENCION DE PERDIDAS"
"62965","I5819","TERMODINAMICA QUIMICA APLICADA"
"62966","I5819","TERMODINAMICA QUIMICA APLICADA"
"117569","I5819","TERMODINAMICA QUIMICA APLICADA"
"117569","I5819","TERMODINAMICA QUIMICA APLICADA"
"104045","I5832","TRANSFERENCIA DE CALOR"
"104042","I5830","TRANSFERENCIA DE MASA"
"65143","I3311","ADMINISTRACION DE RECURSOS HUMANOS"
"42275","I6134","BASES DE BIOLOGIA CELULAR"
"42281","I6125","BIOESTADISTICA"
"95634","I6149","BIOLOGIA MOLECULAR Y GENETICA"
"76920","I6144","BIOQUIMICA II"
"124845","I6178","BIOTECNOLOGIA"
"49960","FB317","COSMETOLOGIA"
"124841","I6177","DESARROLLO SUSTENTABLE"
"49957","FB313","FARMACIA APLICADA"
"103792","I6168","FARMACIA COMUNITARIA Y HOSPITALARIA"
"103793","I6168","FARMACIA COMUNITARIA Y HOSPITALARIA"
"103793","I6168","FARMACIA COMUNITARIA Y HOSPITALARIA"
"103795","I6168","FARMACIA COMUNITARIA Y HOSPITALARIA"
"00340","I6147","FARMACOGNOSIA"
"42391","I6137","FISIOLOGIA Y FUNDAMENTOS DE FISIO-PATOLOGIA"
"46609","IT211","GEOLOGIA"
"92071","I6123","INTRODUCCION A LA FISICA"
"92071","I6123","INTRODUCCION A LA FISICA"
"117638","I6174","LABORATORIO DE ANALISIS QUIMICO CLINICO"
"117638","I6174","LABORATORIO DE ANALISIS QUIMICO CLINICO"
"117658","I6210","MICROBIOLOGIA INDUSTRIAL"
"58185","I6135","MORFOLOGIA"
"63510","I6124","QUIMICA ORGANICA I"
"63512","I6129","QUIMICA ORGANICA II"
"42634","I6136","SALUD Y SOCIEDAD"
"90098","I6136","SALUD Y SOCIEDAD"
"76924","I6143","SEMINARIO DE INVESTIGACION"
"76927","I6143","SEMINARIO DE INVESTIGACION"
"58695","I6162","SEMINARIO DE TUTORIA INTERMEDIA I"
"49956","FB312","TOXICOLOGIA ALIMENTICIA"
"124831","I6155","ASEGURAMIENTO DE LA CALIDAD ANALITICA"
"124844","I6178","BIOTECNOLOGIA"
"124844","I6178","BIOTECNOLOGIA"
"117682","I6138","FARMACOLOGIA I"
"42378","I6128","FISICOQUIMICA I PARA FARMACEUTICOS"
"42391","I6137","FISIOLOGIA Y FUNDAMENTOS DE FISIO-PATOLOGIA"
"117650","I6154","INMUNOLOGIA"
"117650","I6154","INMUNOLOGIA"
"117651","I6154","INMUNOLOGIA"
"117651","I6154","INMUNOLOGIA"
"117653","I6154","INMUNOLOGIA"
"117653","I6154","INMUNOLOGIA"
"117654","I6154","INMUNOLOGIA"
"117654","I6154","INMUNOLOGIA"
"76930","I6145","MICROBIOLOGIA"
"42523","I6135","MORFOLOGIA"
"42523","I6135","MORFOLOGIA"
"58185","I6135","MORFOLOGIA"
"58775","I6139","NORMATIVIDAD Y LEGISLACION SANITARIA"
"91018","I6136","SALUD Y SOCIEDAD"
"91018","I6136","SALUD Y SOCIEDAD"
"92562","I6160","SEMINARIO DE TUTORIA INICIAL II"
"87162","I6150","TOXICOLOGIA GENERAL"
"87162","I6150","TOXICOLOGIA GENERAL"
"89095","I6150","TOXICOLOGIA GENERAL"
"89095","I6150","TOXICOLOGIA GENERAL"
"124826","I6172","VALIDACION DE PROCESOS Y METODOS ANALITICOS"
"117634","I6153","ANALISIS DE FARMACOS Y MEDICAMENTOS"
"117636","I6153","ANALISIS DE FARMACOS Y MEDICAMENTOS"
"86145","I6148","BIOFARMACIA Y FARMACOCINETICA"
"58533","I6140","BIOQUIMICA I"
"117681","I6140","BIOQUIMICA I"
"117681","I6140","BIOQUIMICA I"
"124846","I6178","BIOTECNOLOGIA"
"92363","I6147","FARMACOGNOSIA"
"58213","I6137","FISIOLOGIA Y FUNDAMENTOS DE FISIO-PATOLOGIA"
"58822","I6187","HIGIENE Y SEGURIDAD INDUSTRIAL"
"42404","I6123","INTRODUCCION A LA FISICA"
"89219","I6151","LABORATORIO DE MICROBIOLOGIA CLINICA"
"87901","I6151","LABORATORIO DE MICROBIOLOGIA CLINICA"
"104107","I6152","MICROBIOLOGIA APLICADA"
"79448","I6132","QUIMICA ANALITICA III"
"42598","I6122","QUIMICA GENERAL I"
"42598","I6122","QUIMICA GENERAL I"
"72219","I6124","QUIMICA ORGANICA I"
"42629","I6129","QUIMICA ORGANICA II"
"42796","I6160","SEMINARIO DE TUTORIA INICIAL II"
"42791","I6159","SEMINARIO DE TUTORIA INICIAL I"
"86104","I6166","TECNOLOGIA FARMACEUTICA I"
"86104","I6166","TECNOLOGIA FARMACEUTICA I"
"103789","I6167","TECNOLOGIA FARMACEUTICA II"
"117642","I6175","TOXICOLOGIA APLICADA"
"117642","I6175","TOXICOLOGIA APLICADA"
"38440","I3294","ANALISIS DE ALIMENTOS"
"38440","I3294","ANALISIS DE ALIMENTOS"
"57559","I3294","ANALISIS DE ALIMENTOS"
"62947","I3291","BALANCES DE MATERIA Y ENERGIA"
"78656","I3291","BALANCES DE MATERIA Y ENERGIA"
"78656","I3291","BALANCES DE MATERIA Y ENERGIA"
"104023","I3291","BALANCES DE MATERIA Y ENERGIA"
"44198","I3292","BIOQUIMICA DE ALIMENTOS"
"63389","I3292","BIOQUIMICA DE ALIMENTOS"
"42309","I6121","CALCULO DIFERENCIAL INTEGRAL"
"42336","I5874","DISE~O DE EXPERIMENTOS"
"38427","I3284","ECUACIONES DIFERENCIALES ORDINARIAS"
"56877","I3284","ECUACIONES DIFERENCIALES ORDINARIAS"
"38426","I3283","FISICA II ( ELECTROMAGNETISMO,OPTICA Y ACUSTICA )"
"60818","I3283","FISICA II ( ELECTROMAGNETISMO,OPTICA Y ACUSTICA )"
"60818","I3283","FISICA II ( ELECTROMAGNETISMO,OPTICA Y ACUSTICA )"
"38428","I3285","FISICOQUIMICA"
"38428","I3285","FISICOQUIMICA"
"67949","I3285","FISICOQUIMICA"
"42381","I6128","FISICOQUIMICA I PARA FARMACEUTICOS"
"117503","I6127","QUIMICA ANALITICA I"
"38424","I3282","QUIMICA ORGANICA"
"42620","I6124","QUIMICA ORGANICA I"
"38454","I3308","BIOTECNOLOGIA PARA LOS ALIMENTOS"
"38454","I3308","BIOTECNOLOGIA PARA LOS ALIMENTOS"
"104026","I3308","BIOTECNOLOGIA PARA LOS ALIMENTOS"
"104026","I3308","BIOTECNOLOGIA PARA LOS ALIMENTOS"
"65859","I3315","ETICA Y BIOSEGURIDAD"
"65859","I3315","ETICA Y BIOSEGURIDAD"
"104027","I3315","ETICA Y BIOSEGURIDAD"
"104027","I3315","ETICA Y BIOSEGURIDAD"
"44599","I3307","INGENIERIA DE SISTEMAS BIOTECNOLOGICOS"
"104025","I3307","INGENIERIA DE SISTEMAS BIOTECNOLOGICOS"
"38451","I3304","METODOS MODERNOS DE ANALISIS QUIMICO"
"38451","I3304","METODOS MODERNOS DE ANALISIS QUIMICO"
"104230","I3304","METODOS MODERNOS DE ANALISIS QUIMICO"
"104230","I3304","METODOS MODERNOS DE ANALISIS QUIMICO"
"104032","I3335","NUEVAS TECNOLOGIAS PARA ALIMENTOS"
"38452","I3305","OPERACIONES UNITARIAS DE LOS ALIMENTOS"
"38452","I3305","OPERACIONES UNITARIAS DE LOS ALIMENTOS"
"104024","I3305","OPERACIONES UNITARIAS DE LOS ALIMENTOS"
"104024","I3305","OPERACIONES UNITARIAS DE LOS ALIMENTOS"
"72219","I6124","QUIMICA ORGANICA I"
"72219","I6124","QUIMICA ORGANICA I"
"78684","I3313","SUSTENTABILIDAD"
"38455","I3317","TECNOLOGIA DE PROCESOS LACTEOS Y CARNICOS"
"125937","I3317","TECNOLOGIA DE PROCESOS LACTEOS Y CARNICOS"
"127481","I6133","ANALISIS BROMATOLOGICOS"
"57559","I3294","ANALISIS DE ALIMENTOS"
"38445","I3298","ANALISIS MICROBIOLOGICO"
"42380","I6128","FISICOQUIMICA I PARA FARMACEUTICOS"
"125001","I3287","INTRODUCCION A LA MICROBIOLOGIA"
"57055","I7423","MATEMATICAS AVANZADAS PARA INGENIERIA"
"117503","I6127","QUIMICA ANALITICA I"
"42596","I6122","QUIMICA GENERAL I"
"42612","I6126","QUIMICA GENERAL II"
"63511","I6129","QUIMICA ORGANICA II"
"104031","I3334","TECNOLOGIA DE BEBIDAS ALCOHOLICAS"
"68175","I3318","TECNOLOGIA DE PROCESOS DE CEREALES"
"38456","I3320","TECNOLOGIA DE PROCESOS DE FRUTAS Y VEGETALES"
"78686","I3319","TECNOLOGIA DE PROCESOS DE BEBIDAS Y CONFITERIA"
"78686","I3319","TECNOLOGIA DE PROCESOS DE BEBIDAS Y CONFITERIA"
"125940","I3320","TECNOLOGIA DE PROCESOS DE FRUTAS Y VEGETALES"
"104028","I3319","TECNOLOGIA DE PROCESOS DE BEBIDAS Y CONFITERIA"
"68216","I3318","TECNOLOGIA DE PROCESOS DE CEREALES"
"65143","I3311","ADMINISTRACION DE RECURSOS HUMANOS"
"76947","I3321","AGRONEGOCIOS"
"76947","I3321","AGRONEGOCIOS"
"127482","I6133","ANALISIS BROMATOLOGICOS"
"103797","I6169","ANALISIS QUIMICO CLINICO"
"65856","I3309","AUTOMATIZACION Y OPTIMIZACION DE PROCESOS"
"117566","I3309","AUTOMATIZACION Y OPTIMIZACION DE PROCESOS"
"77378","I3277","CALCULO I"
"63965","I6131","FISICOQUIMICA II PARA FARMACEUTICOS"
"44599","I3307","INGENIERIA DE SISTEMAS BIOTECNOLOGICOS"
"117496","I7507","LABORATORIO DE QUIMICA ANALITICA I"
"57055","I7423","MATEMATICAS AVANZADAS PARA INGENIERIA"
"104032","I3335","NUEVAS TECNOLOGIAS PARA ALIMENTOS"
"58827","I3312","NUTRICION Y SOCIEDAD"
"58827","I3312","NUTRICION Y SOCIEDAD"
"125002","I3312","NUTRICION Y SOCIEDAD"
"125002","I3312","NUTRICION Y SOCIEDAD"
"102072","I6122","QUIMICA GENERAL I"
"42610","I6126","QUIMICA GENERAL II"
"38416","I3278","QUIMICA INORGANICA"
"38416","I3278","QUIMICA INORGANICA"
"63512","I6129","QUIMICA ORGANICA II"
"65857","I3310","SEMINARIO DE CREATIVIDAD E INNOVACION"
"65858","I3314","SEMINARIO DE TITULACION"
"38449","I3302","CONSERVACION DE ALIMENTOS"
"38449","I3302","CONSERVACION DE ALIMENTOS"
"89749","I3302","CONSERVACION DE ALIMENTOS"
"89749","I3302","CONSERVACION DE ALIMENTOS"
"38457","I3336","ENZIMOLOGIA"
"38448","I3301","FISICOQUIMICA DE LOS ALIMENTOS"
"38448","I3301","FISICOQUIMICA DE LOS ALIMENTOS"
"92176","I3301","FISICOQUIMICA DE LOS ALIMENTOS"
"76944","I2217","GENETICA"
"46855","MT104","GEOMETRIA ANALITICA"
"46855","MT104","GEOMETRIA ANALITICA"
"38450","I3303","INGENIERIA DE COSTOS"
"16756","I3303","INGENIERIA DE COSTOS"
"42587","I6127","QUIMICA ANALITICA I"
"38446","I3299","SISTEMAS DE CALIDAD E INOCUIDAD"
"92259","I3299","SISTEMAS DE CALIDAD E INOCUIDAD"
"92259","I3299","SISTEMAS DE CALIDAD E INOCUIDAD"
"38447","I3300","TRANSFERENCIA DE CALOR Y MASA"
"82904","I3300","TRANSFERENCIA DE CALOR Y MASA"
"58645","I3331","ALIMENTOS FUNCIONALES"
"38445","I3298","ANALISIS MICROBIOLOGICO"
"38445","I3298","ANALISIS MICROBIOLOGICO"
"38429","I3286","ANALISIS NUMERICO Y PROGRAMACION"
"77383","I3286","ANALISIS NUMERICO Y PROGRAMACION"
"77378","I3277","CALCULO I"
"38441","I3295","CINETICA QUIMICA Y QUIMICA COLOIDAL"
"79431","I3295","CINETICA QUIMICA Y QUIMICA COLOIDAL"
"38443","I3297","INOCUIDAD"
"38443","I3297","INOCUIDAD"
"76942","I3297","INOCUIDAD"
"38442","I3296","MECANICA DE FLUIDOS"
"78658","I3296","MECANICA DE FLUIDOS"
"42584","I6127","QUIMICA ANALITICA I"
"41786","I5881","TERMODINAMICA"
"41786","I5881","TERMODINAMICA"
"78682","I5881","TERMODINAMICA"
"78682","I5881","TERMODINAMICA"
"46691","IT370","CARTOGRAFIA I"
"46605","IT202","DIBUJO GEOMETRICO"
"102069","IT366","DIBUJO TOPOGRAFICO"
"102069","IT366","DIBUJO TOPOGRAFICO"
"46073","FS105","ELECTROMAGNETISMO"
"46093","FS105","ELECTROMAGNETISMO"
"49716","IT392","INGENIERIA DE SISTEMAS"
"132017","IC675","MECANICA"
"49618","IT331","MECANICA DE SUELOS I"
"49618","IT331","MECANICA DE SUELOS I"
"52260","IT395","PROYECTO TERMINAL"
"131928","IC693","SEMINARIO DE INDUCCION PARA INGENIEROS TOPOGRAFOS GEOMATICOS"
"131928","IC693","SEMINARIO DE INDUCCION PARA INGENIEROS TOPOGRAFOS GEOMATICOS"
"131929","IC693","SEMINARIO DE INDUCCION PARA INGENIEROS TOPOGRAFOS GEOMATICOS"
"46652","IT361","TOPOGRAFIA GENERAL"
"46655","IT361","TOPOGRAFIA GENERAL"
"49699","IT365","TOPOGRAFIA IV"
"44832","ID425","AUTOMATIZACION INDUSTRIAL I"
"46511","IM377","LABORATORIO DE SISTEMAS NEUMATICOS E HIDRAULICOS"
"46505","IM377","LABORATORIO DE SISTEMAS NEUMATICOS E HIDRAULICOS"
"46508","IM377","LABORATORIO DE SISTEMAS NEUMATICOS E HIDRAULICOS"
"46507","IM377","LABORATORIO DE SISTEMAS NEUMATICOS E HIDRAULICOS"
"46514","IM377","LABORATORIO DE SISTEMAS NEUMATICOS E HIDRAULICOS"
"46512","IM377","LABORATORIO DE SISTEMAS NEUMATICOS E HIDRAULICOS"
"104549","I7447","SISTEMAS NEUMATICOS E HIDRAULICOS"
"104550","I7447","SISTEMAS NEUMATICOS E HIDRAULICOS"
"104551","I7447","SISTEMAS NEUMATICOS E HIDRAULICOS"
"119763","I7447","SISTEMAS NEUMATICOS E HIDRAULICOS"
"119764","I7447","SISTEMAS NEUMATICOS E HIDRAULICOS"
"49641","IT335","LABORATORIO DE SUELOS I"
"49638","IT335","LABORATORIO DE SUELOS I"
"49635","IT335","LABORATORIO DE SUELOS I"
"49639","IT335","LABORATORIO DE SUELOS I"
"49643","IT335","LABORATORIO DE SUELOS I"
"49640","IT335","LABORATORIO DE SUELOS I"
"49636","IT335","LABORATORIO DE SUELOS I"
"49637","IT335","LABORATORIO DE SUELOS I"
"49642","IT335","LABORATORIO DE SUELOS I"
"49634","IT335","LABORATORIO DE SUELOS I"
"77282","IT335","LABORATORIO DE SUELOS I"
"77283","IT335","LABORATORIO DE SUELOS I"
"92723","IT335","LABORATORIO DE SUELOS I"
"49650","IT336","LABORATORIO DE SUELOS II"
"49648","IT336","LABORATORIO DE SUELOS II"
"49651","IT336","LABORATORIO DE SUELOS II"
"49644","IT336","LABORATORIO DE SUELOS II"
"49646","IT336","LABORATORIO DE SUELOS II"
"49649","IT336","LABORATORIO DE SUELOS II"
"49645","IT336","LABORATORIO DE SUELOS II"
"49647","IT336","LABORATORIO DE SUELOS II"
"77284","IT336","LABORATORIO DE SUELOS II"
"87255","IT336","LABORATORIO DE SUELOS II"
"49631","IT334","LABORATORIO DE CONCRETO"
"49630","IT334","LABORATORIO DE CONCRETO"
"49626","IT334","LABORATORIO DE CONCRETO"
"49627","IT334","LABORATORIO DE CONCRETO"
"49629","IT334","LABORATORIO DE CONCRETO"
"49632","IT334","LABORATORIO DE CONCRETO"
"49633","IT334","LABORATORIO DE CONCRETO"
"49628","IT334","LABORATORIO DE CONCRETO"
"66103","IT334","LABORATORIO DE CONCRETO"
"49662","IT339","LABORATORIO DE PAVIMENTOS"
"49660","IT339","LABORATORIO DE PAVIMENTOS"
"49661","IT339","LABORATORIO DE PAVIMENTOS"
"49663","IT339","LABORATORIO DE PAVIMENTOS"
"49655","IT339","LABORATORIO DE PAVIMENTOS"
"49657","IT339","LABORATORIO DE PAVIMENTOS"
"49656","IT339","LABORATORIO DE PAVIMENTOS"
"49658","IT339","LABORATORIO DE PAVIMENTOS"
"49659","IT339","LABORATORIO DE PAVIMENTOS"
"77278","IT339","LABORATORIO DE PAVIMENTOS"
"77279","IT339","LABORATORIO DE PAVIMENTOS"
"52124","IM373","LABORATORIO DE PROCESOS DE MANUFACTURA II"
"52132","IM373","LABORATORIO DE PROCESOS DE MANUFACTURA II"
"65956","IM300","LABORATORIO DE PROCESOS DE MANUFACTURA I"
"52125","IM373","LABORATORIO DE PROCESOS DE MANUFACTURA II"
"52116","IM300","LABORATORIO DE PROCESOS DE MANUFACTURA I"
"46420","IM201","CIENCIA DE MATERIALES"
"43816","I7426","INGENIERIA DE LOS MATERIALES"
"72236","I7390","INGENIERIA DE LOS MATERIALES"
"43818","I7426","INGENIERIA DE LOS MATERIALES"
"50184","IM223","LABORATORIO DE TRANSFERENCIA DE CALOR"
"50188","IM223","LABORATORIO DE TRANSFERENCIA DE CALOR"
"50185","IM223","LABORATORIO DE TRANSFERENCIA DE CALOR"
"65929","IM223","LABORATORIO DE TRANSFERENCIA DE CALOR"
"65930","IM223","LABORATORIO DE TRANSFERENCIA DE CALOR"
"121709","I6792","TOPICOS SELECTOS DE SISTEMAS EN BIOLOGIA"
"43412","I7274","AUTOMATIZACION"
"104762","I7279","CIRCUITOS ANALOGICOS II"
"122785","I7587","CIRCUITOS ELECTRICOS"
"78940","ET305","ELECTRONICA DE POTENCIA"
"45844","ET203","ELECTRONICA II"
"45844","ET203","ELECTRONICA II"
"44830","ET207","LABORATORIO DE ELECTRONICA II"
"90954","ET207","LABORATORIO DE ELECTRONICA II"
"92681","ET207","LABORATORIO DE ELECTRONICA II"
"43527","I7292","SISTEMAS DE MEDICION"
"43524","I7292","SISTEMAS DE MEDICION"
"49845","ET216","TEORIA DE CONTROL I"
"49844","ET216","TEORIA DE CONTROL I"
"121665","I6776","BIOLOGIA COMPUTACIONAL"
"133085","I7282","CIRCUITOS ELECTRONICOS PARA COMUNICACIONES"
"125035","I7598","DISPOSITIVOS ELECTRONICOS"
"45846","ET203","ELECTRONICA II"
"49885","ET319","SISTEMAS DE CONTROL MUESTREADO"
"103851","I9913","SISTEMAS INTELIGENTES I"
"87133","I6804","SISTEMAS LINEALES"
"49891","ET323","TEORIA DE CONTROL II"
"49892","ET400","COMUNICACION MOVIL"
"125006","I7284","DISE~O DE TRANSCEPTORES"
"45846","ET203","ELECTRONICA II"
"44827","ET207","LABORATORIO DE ELECTRONICA II"
"44853","ET311","LABORATORIO DE TEORIA DE CONTROL II"
"68122","I6732","SEMINARIO INTERDISCIPLINARIO DE INVESTIGACION I"
"49822","ET208","SE~ALES Y SISTEMAS LINEALES"
"49822","ET208","SE~ALES Y SISTEMAS LINEALES"
"125008","I7291","SISTEMAS DE COMUNICACIONES II"
"55436","ET232","SISTEMAS LINEALES"
"121698","I6805","SISTEMAS NO LINEALES"
"125039","IB127","CIRCUITOS ELECTRICOS"
"49892","ET400","COMUNICACION MOVIL"
"97739","I7598","DISPOSITIVOS ELECTRONICOS"
"49876","ET307","LABORATORIO DE COMUNICACIONES II"
"49842","ET215","TALLER DE MEDICIONES ELECTRONICAS"
"49842","ET215","TALLER DE MEDICIONES ELECTRONICAS"
"105883","UTT59","TOPICOS SELECTOS DE INSTRUMENTACION 1"
"120467","I7287","INSTRUMENTACION"
"49875","ET306","INSTRUMENTACION I"
"43424","I7275","SEMINARIO DE SOLUCION DE PROBLEMAS DE AUTOMATIZACION"
"125019","I7286","SEMINARIO DE SOLUCION DE PROBLEMAS DE INGENIERIA DE CONTROL"
"125020","I7286","SEMINARIO DE SOLUCION DE PROBLEMAS DE INGENIERIA DE CONTROL"
"55446","ET354","TOPICOS DE INGENIERIA BIOMEDICA V"
"53896","ET416","TOPICOS SELECTOS EN INSTRUMENTACION"
"61555","UTT22","METROLOGIA OPTICA"
"49572","CC325","TALLER DE REDES AVANZADAS"
"78087","CC325","TALLER DE REDES AVANZADAS"
"78087","CC325","TALLER DE REDES AVANZADAS"
"49489","CC213","TALLER DE REDES DE COMPUTADORAS"
"49488","CC213","TALLER DE REDES DE COMPUTADORAS"
"49485","CC213","TALLER DE REDES DE COMPUTADORAS"
"49490","CC213","TALLER DE REDES DE COMPUTADORAS"
"49487","CC213","TALLER DE REDES DE COMPUTADORAS"
"49492","CC213","TALLER DE REDES DE COMPUTADORAS"
"67820","CC417","TOPICOS SELECTOS DE COMPUTACION I"
"53885","CC420","TOPICOS SELECTOS DE INFORMATICA I"
"71251","ET412","TOPICOS SELECTOS EN COMUNICACIONES"
"49741","ET200","COMUNICACIONES I"
"49808","ET205","LABORATORIO DE COMUNICACIONES I"
"49811","ET205","LABORATORIO DE COMUNICACIONES I"
"49813","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49818","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49814","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49815","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49817","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49816","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49819","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"49799","ET204","LABORATORIO DE ELECTRONICA I"
"49793","ET204","LABORATORIO DE ELECTRONICA I"
"49801","ET204","LABORATORIO DE ELECTRONICA I"
"49797","ET204","LABORATORIO DE ELECTRONICA I"
"78929","ET207","LABORATORIO DE ELECTRONICA II"
"44825","ET207","LABORATORIO DE ELECTRONICA II"
"44826","ET207","LABORATORIO DE ELECTRONICA II"
"71496","ET207","LABORATORIO DE ELECTRONICA II"
"93092","I7278","SEMINARIO DE SOLUCION DE PROBLEMAS DE CIRCUITOS ANALOGICOS I"
"120472","I7290","SEMINARIO DE SOLUCION DE PROBLEMAS DE SISTEMAS DE COMUNICACIONES I"
"49843","ET215","TALLER DE MEDICIONES ELECTRONICAS"
"49839","ET215","TALLER DE MEDICIONES ELECTRONICAS"
"49839","ET215","TALLER DE MEDICIONES ELECTRONICAS"
"125025","I7263","ELECTRONICA DE POTENCIA"
"78943","ET307","LABORATORIO DE COMUNICACIONES II"
"49803","ET205","LABORATORIO DE COMUNICACIONES I"
"49804","ET205","LABORATORIO DE COMUNICACIONES I"
"49807","ET205","LABORATORIO DE COMUNICACIONES I"
"49812","ET206","LABORATORIO DE DISE~O CON ELECTRONICA INTEGRADA"
"90157","I7278","SEMINARIO DE SOLUCION DE PROBLEMAS DE CIRCUITOS ANALOGICOS I"
"95951","I7278","SEMINARIO DE SOLUCION DE PROBLEMAS DE CIRCUITOS ANALOGICOS I"
"94167","I7278","SEMINARIO DE SOLUCION DE PROBLEMAS DE CIRCUITOS ANALOGICOS I"
"92224","I7278","SEMINARIO DE SOLUCION DE PROBLEMAS DE CIRCUITOS ANALOGICOS I"
"78985","I7292","SISTEMAS DE MEDICION"
"43410","I7274","AUTOMATIZACION"
"49873","ET305","ELECTRONICA DE POTENCIA"
"49856","ET218","ELECTRONICA DIGITAL"
"43427","I7275","SEMINARIO DE SOLUCION DE PROBLEMAS DE AUTOMATIZACION"
"43427","I7275","SEMINARIO DE SOLUCION DE PROBLEMAS DE AUTOMATIZACION"
"125018","I7286","SEMINARIO DE SOLUCION DE PROBLEMAS DE INGENIERIA DE CONTROL"
